PW(µs),Azimuth(º),Elevation(º),Power(dBm),Freq(MHz),cluster
3.97,30.234375,90.0,-48.5,4545.19,0
3.97,31.640625,90.0,-46.0,4545.19,0
3.97,30.234375,90.0,-46.0,4545.055,0
4.63,32.695313,90.0,-41.5,4544.955,0
4.63,32.695313,90.0,-41.5,4545.15,0
5.47,31.640625,90.0,-51.0,4544.865,0
5.5,32.695313,90.0,-51.0,4544.915,0
5.5,32.695313,90.0,-50.5,4544.955,0
4.24,31.640625,90.0,-41.5,4545.055,0
4.24,47.109375,90.0,-42.0,4545.19,0
4.24,31.640625,90.0,-41.5,4545.19,0
4.24,31.640625,90.0,-41.5,4545.19,0
4.87,31.640625,90.0,-41.5,4545.15,0
4.87,30.234375,90.0,-42.0,4545.1,0
5.5,30.234375,90.0,-44.0,4544.915,0
5.5,31.640625,90.0,-44.0,4544.915,0
4.24,26.367188,90.0,-41.0,4545.055,0
4.24,26.367188,90.0,-41.0,4544.955,0
4.87,26.367188,90.0,-41.0,4545.15,0
4.87,24.960938,90.0,-41.0,4545.1,0
4.87,27.773438,90.0,-40.5,4545.15,0
4.87,26.367188,90.0,-40.5,4544.915,0
5.5,43.242188,90.0,-43.0,4545.15,0
5.5,43.242188,90.0,-42.5,4545.24,0
3.97,48.867188,90.0,-42.0,4545.19,0
3.97,48.867188,90.0,-41.5,4545.285,0
4.0,48.867188,90.0,-41.5,4545.055,0
3.97,48.867188,90.0,-42.0,4545.24,0
3.97,48.867188,90.0,-42.0,4545.285,0
4.0,49.921875,90.0,-42.0,4545.335,0
3.97,48.867188,90.0,-42.0,4545.055,0
4.0,48.515625,90.0,-41.5,4545.055,0
3.97,48.515625,90.0,-42.0,4545.19,0
4.0,48.867188,90.0,-42.0,4545.1,0
3.97,42.890625,90.0,-47.0,4545.425,0
3.97,42.890625,90.0,-47.0,4545.055,0
4.42,47.460938,90.0,-41.0,4545.1,0
4.45,47.460938,90.0,-41.0,4545.005,0
4.42,48.867188,90.0,-41.0,4545.15,0
4.45,48.515625,90.0,-41.5,4545.055,0
4.87,47.460938,90.0,-42.0,4544.945,0
4.87,48.867188,90.0,-42.0,4545.375,0
5.5,48.515625,90.0,-41.0,4544.955,0
5.5,48.515625,90.0,-41.0,4545.15,0
5.5,48.515625,90.0,-41.0,4544.955,0
5.5,47.109375,90.0,-41.0,4545.1,0
4.45,48.515625,90.0,-41.0,4544.955,0
4.42,47.460938,90.0,-41.0,4545.1,0
5.5,48.515625,90.0,-41.5,4545.055,0
5.5,47.460938,90.0,-41.5,4545.15,0
5.5,48.515625,90.0,-41.5,4545.15,0
5.5,48.515625,90.0,-41.5,4545.1,0
4.24,47.109375,90.0,-41.0,4545.1,0
4.24,47.109375,90.0,-41.0,4545.005,0
4.24,47.109375,90.0,-41.0,4545.055,0
4.24,47.109375,90.0,-41.5,4544.915,0
4.87,47.460938,90.0,-41.5,4545.1,0
4.87,47.460938,90.0,-41.0,4545.15,0
4.63,47.109375,90.0,-41.5,4545.19,0
5.5,47.109375,90.0,-42.0,4544.955,0
5.5,47.109375,90.0,-42.0,4545.1,0
4.03,171.5625,90.0,-67.0,1425.415,0
4.15,138.515625,90.0,-67.5,1426.01,0
37.45,47.109375,90.0,-40.5,4540.375,0
37.42,47.109375,90.0,-40.5,4540.325,0
37.42,47.109375,90.0,-41.0,4540.14,0
37.42,47.109375,90.0,-41.0,4540.375,0
37.42,43.242188,90.0,-41.0,4540.23,0
37.42,47.109375,90.0,-41.0,4540.325,0
5.44,21.445313,90.0,-56.5,4544.77,0
5.44,22.851563,90.0,-57.0,4544.865,0
37.42,43.242188,90.0,-41.0,4540.375,0
37.42,43.242188,90.0,-41.0,4540.475,0
37.42,47.109375,90.0,-41.0,4540.425,0
37.45,47.109375,90.0,-40.5,4540.425,0
37.45,47.109375,90.0,-40.5,4540.375,0
37.42,43.242188,90.0,-41.0,4540.19,0
37.42,43.242188,90.0,-41.0,4540.57,0
37.42,43.242188,90.0,-41.0,4540.325,0
37.45,43.242188,90.0,-40.5,4540.19,0
37.42,43.242188,90.0,-40.5,4540.375,0
37.42,47.109375,90.0,-40.5,4540.23,0
37.42,43.242188,90.0,-41.0,4540.275,0
37.42,41.835938,90.0,-41.0,4540.52,0
37.42,42.890625,90.0,-41.0,4540.375,0
37.42,41.835938,90.0,-41.0,4540.755,0
37.45,43.242188,90.0,-40.5,4540.425,0
5.5,41.835938,90.0,-42.5,4545.15,0
5.5,42.890625,90.0,-42.0,4545.15,0
37.42,41.835938,90.0,-41.0,4540.52,0
37.42,43.242188,90.0,-41.0,4540.805,0
5.5,43.242188,90.0,-47.0,4544.915,0
5.5,47.460938,90.0,-47.5,4545.005,0
5.5,47.109375,90.0,-47.0,4544.955,0
5.5,47.109375,90.0,-47.0,4544.955,0
37.45,43.242188,90.0,-41.0,4540.755,0
37.45,47.109375,90.0,-40.5,4540.425,0
37.45,47.109375,90.0,-41.0,4540.61,0
37.45,42.890625,90.0,-41.0,4540.425,0
37.45,43.242188,90.0,-40.5,4540.52,0
37.48,43.242188,90.0,-40.5,4540.755,0
37.42,43.242188,90.0,-40.5,4540.52,0
37.45,43.242188,90.0,-41.0,4540.375,0
37.45,43.242188,90.0,-40.5,4540.52,0
37.45,43.242188,90.0,-40.5,4540.52,0
37.45,41.835938,90.0,-41.0,4540.425,0
37.45,43.242188,90.0,-41.0,4540.52,0
37.45,47.109375,90.0,-40.5,4540.705,0
37.45,43.242188,90.0,-41.0,4540.325,0
37.45,42.890625,90.0,-40.5,4540.52,0
37.45,43.242188,90.0,-40.5,4540.57,0
37.45,43.242188,90.0,-40.5,4540.99,0
37.45,43.242188,90.0,-40.5,4540.755,0
37.45,43.242188,90.0,-40.5,4540.855,0
37.42,41.835938,90.0,-41.0,4540.66,0
4.0,47.109375,90.0,-47.0,4545.24,0
3.97,47.109375,90.0,-47.0,4545.285,0
4.0,42.890625,90.0,-41.0,4545.055,0
3.97,43.242188,90.0,-40.5,4545.24,0
3.97,43.242188,90.0,-43.0,4545.19,0
3.97,43.242188,90.0,-43.0,4545.19,0
37.42,42.890625,90.0,-41.0,4543.375,0
44.53,47.109375,90.0,-40.5,4543.52,0
37.39,43.242188,90.0,-41.0,4542.805,0
37.45,43.242188,90.0,-40.5,4540.66,0
37.45,47.109375,90.0,-40.5,4540.57,0
3.97,47.109375,90.0,-43.0,4545.19,0
3.97,47.109375,90.0,-42.5,4545.19,0
3.97,43.242188,90.0,-43.0,4545.19,0
3.97,43.242188,90.0,-43.0,4545.19,0
37.45,43.242188,90.0,-40.5,4540.52,0
37.45,47.109375,90.0,-40.5,4540.755,0
3.88,32.695313,90.0,-57.0,4544.82,0
3.88,34.804688,90.0,-56.5,4544.955,0
3.97,42.890625,90.0,-47.0,4545.19,0
3.97,42.890625,90.0,-47.5,4545.15,0
3.97,35.859375,90.0,-45.5,4545.285,0
3.97,36.914063,90.0,-46.5,4545.055,0
37.42,36.914063,90.0,-40.5,4540.57,0
37.45,47.109375,90.0,-40.0,4540.66,0
37.45,47.109375,90.0,-40.0,4540.52,0
37.45,47.460938,90.0,-40.0,4540.19,0
5.5,48.515625,90.0,-40.0,4545.15,0
5.5,47.460938,90.0,-40.0,4544.915,0
5.5,32.695313,90.0,-40.0,4545.19,0
5.5,47.109375,90.0,-40.0,4545.19,0
37.45,34.101563,90.0,-40.0,4540.52,0
37.45,47.109375,90.0,-40.0,4540.275,0
37.45,47.109375,90.0,-40.5,4540.57,0
37.45,47.109375,90.0,-40.0,4540.475,0
37.45,47.109375,90.0,-40.0,4540.475,0
37.45,47.109375,90.0,-40.0,4540.425,0
37.45,34.101563,90.0,-40.0,4540.755,0
37.45,47.109375,90.0,-40.0,4540.755,0
4.0,34.101563,90.0,-46.5,4545.425,0
3.97,32.695313,90.0,-46.0,4545.19,0
37.45,47.109375,90.0,-40.0,4540.375,0
37.45,47.109375,90.0,-40.0,4540.375,0
37.42,30.234375,90.0,-40.0,4540.61,0
37.42,43.242188,90.0,-40.0,4540.275,0
37.42,30.234375,90.0,-40.0,4540.66,0
37.45,47.109375,90.0,-40.0,4540.52,0
37.42,43.242188,90.0,-40.0,4540.52,0
37.42,30.234375,90.0,-40.0,4540.475,0
37.45,43.242188,90.0,-40.0,4540.09,0
37.45,43.242188,90.0,-40.0,4540.52,0
37.42,43.242188,90.0,-40.0,4540.375,0
37.42,29.179688,90.0,-40.0,4540.325,0
37.42,29.179688,90.0,-40.0,4540.325,0
37.45,47.109375,90.0,-40.0,4540.375,0
37.42,29.179688,90.0,-40.0,4540.475,0
37.42,30.234375,90.0,-39.5,4540.23,0
4.93,30.234375,90.0,-57.5,4544.68,0
4.99,30.234375,90.0,-57.0,4544.72,0
5.08,29.179688,90.0,-41.0,4545.15,0
5.08,43.242188,90.0,-41.0,4545.1,0
37.42,47.109375,90.0,-40.0,4540.275,0
37.42,29.179688,90.0,-39.5,4540.23,0
37.42,43.242188,90.0,-40.0,4540.375,0
37.42,30.234375,90.0,-40.0,4540.325,0
37.42,47.109375,90.0,-40.5,4540.425,0
37.42,43.242188,90.0,-40.0,4540.475,0
37.42,43.242188,90.0,-40.0,4540.475,0
37.42,43.242188,90.0,-40.0,4540.475,0
37.42,47.109375,90.0,-40.0,4540.9,0
37.42,47.109375,90.0,-40.0,4540.325,0
37.42,43.242188,90.0,-40.0,4540.61,0
37.42,43.242188,90.0,-40.0,4540.425,0
37.42,47.109375,90.0,-39.5,4540.325,0
37.42,47.109375,90.0,-40.0,4540.14,0
4.93,30.234375,90.0,-65.0,4544.68,0
4.75,47.109375,90.0,-65.0,4544.865,0
37.42,47.109375,90.0,-40.0,4540.66,0
37.42,47.109375,90.0,-40.0,4540.66,0
37.42,43.242188,90.0,-40.0,4540.19,0
37.42,47.109375,90.0,-40.5,4540.23,0
5.5,47.460938,90.0,-42.5,4545.005,0
5.5,47.109375,90.0,-42.5,4545.24,0
37.42,43.242188,90.0,-40.0,4540.475,0
37.42,47.109375,90.0,-40.5,4540.375,0
37.42,47.109375,90.0,-40.0,4540.425,0
37.42,47.109375,90.0,-40.0,4540.375,0
37.42,47.109375,90.0,-40.0,4540.325,0
37.42,47.109375,90.0,-40.5,4539.895,0
5.08,47.460938,90.0,-48.5,4545.1,0
5.08,47.109375,90.0,-48.0,4545.005,0
37.42,47.109375,90.0,-40.0,4540.23,0
37.42,47.109375,90.0,-40.0,4540.57,0
37.42,47.109375,90.0,-40.0,4540.475,0
37.42,47.460938,90.0,-40.5,4540.23,0
37.42,47.109375,90.0,-40.0,4540.425,0
37.42,47.460938,90.0,-40.5,4540.425,0
37.42,48.867188,90.0,-40.5,4540.045,0
37.42,48.867188,90.0,-40.5,4540.475,0
37.42,49.921875,90.0,-40.5,4540.325,0
37.42,49.921875,90.0,-40.5,4540.475,0
37.42,49.921875,90.0,-40.5,4540.61,0
37.42,49.921875,90.0,-40.5,4540.57,0
37.42,49.921875,90.0,-40.5,4540.52,0
37.42,49.921875,90.0,-40.5,4540.045,0
37.42,50.625,90.0,-41.0,4540.045,0
37.42,50.625,90.0,-40.5,4540.375,0
37.42,51.679688,90.0,-40.5,4540.66,0
37.42,50.625,90.0,-41.0,4540.52,0
37.42,51.679688,90.0,-40.5,4540.57,0
37.42,50.625,90.0,-40.5,4540.325,0
37.42,51.679688,90.0,-40.5,4540.805,0
37.42,51.679688,90.0,-41.0,4540.61,0
37.42,51.679688,90.0,-40.5,4540.425,0
37.42,51.679688,90.0,-40.5,4540.19,0
37.42,51.679688,90.0,-40.0,4540.57,0
37.42,51.679688,90.0,-41.0,4540.375,0
37.42,51.679688,90.0,-40.5,4540.375,0
37.42,51.679688,90.0,-40.5,4540.375,0
37.42,51.679688,90.0,-41.0,4540.425,0
37.42,51.679688,90.0,-41.0,4540.19,0
37.42,51.679688,90.0,-40.5,4540.23,0
37.42,51.679688,90.0,-40.5,4540.09,0
37.42,51.679688,90.0,-40.5,4540.475,0
37.42,51.679688,90.0,-40.5,4540.19,0
37.42,51.679688,90.0,-40.5,4540.23,0
37.42,52.734375,90.0,-40.5,4540.325,0
37.42,51.679688,90.0,-40.5,4540.14,0
37.42,51.679688,90.0,-40.5,4540.19,0
37.42,51.679688,90.0,-40.5,4540.57,0
37.42,51.679688,90.0,-40.5,4540.425,0
37.42,52.734375,90.0,-41.0,4540.52,0
37.42,51.679688,90.0,-41.0,4540.425,0
37.42,51.679688,90.0,-40.5,4540.275,0
37.42,52.734375,90.0,-41.0,4540.19,0
37.42,51.679688,90.0,-40.5,4540.425,0
37.42,51.679688,90.0,-40.5,4540.09,0
37.42,51.679688,90.0,-40.5,4540.325,0
37.42,51.679688,90.0,-40.5,4540.14,0
37.42,52.734375,90.0,-41.0,4540.375,0
37.42,51.679688,90.0,-40.5,4540.475,0
37.42,52.734375,90.0,-40.5,4540.275,0
37.42,52.734375,90.0,-41.0,4540.475,0
37.42,51.679688,90.0,-40.5,4540.14,0
37.42,51.679688,90.0,-40.5,4540.375,0
37.42,52.734375,90.0,-41.0,4540.23,0
37.42,52.734375,90.0,-41.0,4540.52,0
37.42,52.734375,90.0,-41.0,4540.045,0
37.42,53.4375,90.0,-41.0,4540.325,0
4.0,52.734375,90.0,-46.5,4545.335,0
4.0,53.4375,90.0,-46.0,4545.19,0
3.97,52.734375,90.0,-44.5,4545.24,0
4.0,51.679688,90.0,-44.0,4545.19,0
37.42,52.734375,90.0,-41.0,4540.66,0
37.42,51.679688,90.0,-41.0,4540.19,0
37.42,51.679688,90.0,-40.5,4540.66,0
37.42,51.679688,90.0,-40.5,4539.995,0
3.94,47.460938,90.0,-53.0,4544.915,0
4.0,50.625,90.0,-52.0,4545.425,0
3.97,51.679688,90.0,-45.5,4545.24,0
3.97,48.515625,90.0,-45.5,4545.335,0
3.97,49.921875,90.0,-49.5,4545.19,0
3.97,49.921875,90.0,-49.5,4545.19,0
37.42,52.734375,90.0,-41.0,4540.23,0
37.42,53.4375,90.0,-41.0,4540.425,0
37.42,52.734375,90.0,-41.0,4540.52,0
37.42,52.734375,90.0,-41.0,4540.23,0
4.0,53.4375,90.0,-46.5,4545.475,0
3.97,53.4375,90.0,-46.5,4545.1,0
4.0,53.4375,90.0,-46.5,4545.24,0
3.97,51.679688,90.0,-47.0,4545.15,0
37.42,53.4375,90.0,-41.0,4540.375,0
37.42,53.4375,90.0,-41.0,4540.375,0
3.97,53.4375,90.0,-40.5,4545.24,0
4.0,53.4375,90.0,-41.0,4545.055,0
3.97,53.4375,90.0,-41.0,4545.15,0
3.97,53.4375,90.0,-41.0,4545.24,0
3.97,52.734375,90.0,-40.5,4545.1,0
3.97,53.4375,90.0,-41.5,4545.055,0
3.97,53.4375,90.0,-41.0,4545.005,0
3.97,52.734375,90.0,-41.0,4545.19,0
37.42,53.4375,90.0,-41.0,4540.375,0
37.42,52.734375,90.0,-40.5,4540.52,0
37.42,52.734375,90.0,-40.5,4540.275,0
37.42,52.734375,90.0,-41.0,4540.375,0
3.97,51.679688,90.0,-43.5,4545.285,0
4.0,52.734375,90.0,-43.5,4544.955,0
4.0,53.4375,90.0,-44.0,4545.24,0
3.97,52.734375,90.0,-43.5,4545.1,0
3.97,52.734375,90.0,-44.0,4545.005,0
3.97,52.734375,90.0,-44.0,4545.285,0
4.0,51.679688,90.0,-44.0,4545.475,0
37.42,53.4375,90.0,-40.5,4540.375,0
37.42,54.492188,90.0,-40.5,4540.375,0
37.42,54.492188,90.0,-40.5,4540.045,0
37.42,53.4375,90.0,-40.5,4540.19,0
37.42,53.4375,90.0,-40.5,4540.325,0
37.42,52.734375,90.0,-40.5,4540.325,0
37.42,53.4375,90.0,-40.5,4540.52,0
37.42,54.492188,90.0,-40.5,4540.52,0
4.0,53.4375,90.0,-45.5,4545.375,0
3.97,53.4375,90.0,-45.5,4545.19,0
37.42,52.734375,90.0,-40.5,4540.57,0
37.45,53.4375,90.0,-40.5,4540.57,0
37.42,53.4375,90.0,-40.5,4542.475,0
37.42,53.4375,90.0,-41.0,4542.18,0
37.42,53.4375,90.0,-41.0,4540.805,0
37.42,52.734375,90.0,-40.5,4540.425,0
37.42,52.734375,90.0,-40.5,4540.57,0
37.42,53.4375,90.0,-41.0,4540.52,0
37.42,52.734375,90.0,-40.0,4540.325,0
37.42,52.734375,90.0,-40.5,4540.275,0
37.45,53.4375,90.0,-40.5,4540.325,0
37.42,52.734375,90.0,-40.5,4540.61,0
3.88,38.671875,90.0,-55.5,4544.77,0
3.88,47.109375,90.0,-55.0,4544.635,0
3.94,37.617188,90.0,-56.0,4544.68,0
3.88,41.484375,90.0,-55.5,4545.1,0
37.45,52.734375,90.0,-40.5,4540.52,0
37.45,51.679688,90.0,-40.5,4540.325,0
37.45,51.679688,90.0,-40.5,4540.275,0
37.45,51.679688,90.0,-40.5,4540.66,0
3.97,36.914063,90.0,-46.0,4545.335,0
4.0,36.914063,90.0,-46.0,4545.475,0
3.97,36.914063,90.0,-45.5,4544.915,0
3.97,36.914063,90.0,-45.5,4545.15,0
3.97,37.617188,90.0,-45.5,4545.19,0
3.97,36.914063,90.0,-45.5,4545.24,0
3.97,37.617188,90.0,-47.0,4544.915,0
3.97,35.859375,90.0,-47.0,4544.915,0
3.97,35.859375,90.0,-47.0,4544.915,0
4.0,34.804688,90.0,-46.5,4545.52,0
37.42,35.859375,90.0,-39.5,4540.425,0
37.42,49.921875,90.0,-40.5,4540.375,0
37.42,50.625,90.0,-40.5,4540.52,0
37.42,51.679688,90.0,-40.5,4540.57,0
37.45,50.625,90.0,-40.5,4540.61,0
37.45,34.101563,90.0,-40.0,4540.61,0
37.45,48.515625,90.0,-40.0,4540.14,0
37.42,47.460938,90.0,-40.0,4539.945,0
37.42,47.460938,90.0,-40.0,4540.325,0
37.42,47.460938,90.0,-40.5,4540.66,0
37.42,47.109375,90.0,-40.0,4540.325,0
37.45,47.460938,90.0,-40.5,4540.52,0
37.42,47.109375,90.0,-40.5,4540.805,0
37.42,47.460938,90.0,-40.5,4540.57,0
37.42,47.460938,90.0,-40.5,4540.275,0
37.42,47.460938,90.0,-40.5,4540.23,0
37.42,47.460938,90.0,-40.5,4540.19,0
4.99,24.257813,90.0,-57.0,4544.77,0
4.99,24.960938,90.0,-56.5,4544.535,0
37.42,47.109375,90.0,-40.5,4540.52,0
37.42,47.109375,90.0,-40.5,4540.66,0
37.42,47.109375,90.0,-40.5,4540.375,0
37.42,47.109375,90.0,-40.5,4540.325,0
37.42,47.109375,90.0,-40.0,4540.475,0
37.42,47.109375,90.0,-41.0,4540.325,0
5.5,47.109375,90.0,-40.5,4544.955,0
5.5,47.460938,90.0,-41.0,4545.15,0
37.45,47.109375,90.0,-40.0,4540.375,0
37.45,47.109375,90.0,-40.0,4540.66,0
37.45,47.109375,90.0,-40.0,4540.475,0
37.45,47.460938,90.0,-40.5,4540.475,0
37.45,47.460938,90.0,-40.0,4540.66,0
37.45,48.515625,90.0,-40.0,4540.705,0
37.45,47.109375,90.0,-40.0,4540.57,0
37.45,47.109375,90.0,-40.0,4540.61,0
37.45,47.109375,90.0,-40.5,4540.425,0
37.45,47.109375,90.0,-40.0,4540.57,0
37.45,47.109375,90.0,-40.5,4540.755,0
37.45,47.109375,90.0,-40.0,4540.425,0
37.45,47.109375,90.0,-40.0,4540.325,0
5.44,47.109375,90.0,-52.0,4544.77,0
5.44,47.109375,90.0,-52.0,4544.72,0
37.45,47.109375,90.0,-40.5,4540.57,0
37.45,47.109375,90.0,-40.0,4540.475,0
37.45,47.109375,90.0,-40.0,4540.95,0
37.42,47.460938,90.0,-40.5,4540.275,0
37.45,47.109375,90.0,-40.0,4540.325,0
37.48,47.109375,90.0,-40.0,4540.57,0
37.42,47.109375,90.0,-40.0,4540.375,0
37.42,47.109375,90.0,-40.0,4540.375,0
37.42,47.109375,90.0,-40.0,4540.52,0
37.45,47.109375,90.0,-40.0,4540.61,0
37.42,47.460938,90.0,-40.5,4543.235,0
37.42,47.460938,90.0,-40.0,4543.325,0
37.42,47.460938,90.0,-40.5,4540.52,0
37.45,47.109375,90.0,-40.0,4540.325,0
37.45,48.515625,90.0,-40.5,4540.475,0
37.45,47.460938,90.0,-40.0,4540.61,0
37.42,47.109375,90.0,-40.0,4540.705,0
37.42,47.460938,90.0,-40.0,4540.57,0
37.45,47.109375,90.0,-40.0,4540.425,0
37.42,47.460938,90.0,-40.0,4540.425,0
37.42,48.515625,90.0,-40.5,4540.855,0
37.42,47.460938,90.0,-40.5,4540.705,0
37.45,47.460938,90.0,-40.0,4540.61,0
37.42,47.460938,90.0,-40.0,4540.755,0
3.97,48.515625,90.0,-40.5,4545.375,0
4.0,48.515625,90.0,-40.5,4545.15,0
37.45,47.460938,90.0,-40.0,4540.705,0
37.45,47.460938,90.0,-40.0,4540.66,0
37.45,47.460938,90.0,-40.0,4540.425,0
37.42,47.109375,90.0,-40.0,4540.57,0
4.0,47.460938,90.0,-45.0,4545.24,0
4.0,47.109375,90.0,-45.0,4545.1,0
37.42,30.234375,90.0,-40.0,4540.325,0
37.42,30.234375,90.0,-40.0,4540.57,0
37.45,47.109375,90.0,-39.5,4540.275,0
37.42,47.109375,90.0,-40.0,4540.57,0
37.42,31.640625,90.0,-39.0,4540.275,0
37.42,30.234375,90.0,-39.5,4540.14,0
37.42,30.234375,90.0,-39.5,4540.14,0
37.42,31.640625,90.0,-39.5,4540.805,0
37.42,30.234375,90.0,-39.5,4540.9,0
37.42,30.234375,90.0,-39.5,4540.375,0
37.42,29.179688,90.0,-39.5,4540.19,0
37.42,29.179688,90.0,-39.5,4540.19,0
37.42,29.179688,90.0,-39.5,4540.275,0
37.42,47.109375,90.0,-39.5,4540.855,0
37.42,31.640625,90.0,-39.5,4540.045,0
37.42,31.640625,90.0,-39.0,4540.52,0
37.45,31.640625,90.0,-39.5,4540.705,0
37.42,29.179688,90.0,-39.5,4539.995,0
37.42,31.640625,90.0,-39.0,4540.09,0
37.42,31.640625,90.0,-39.0,4540.275,0
37.42,31.640625,90.0,-39.0,4540.325,0
37.42,31.640625,90.0,-38.5,4540.375,0
37.42,32.695313,90.0,-38.5,4540.325,0
37.42,32.695313,90.0,-38.5,4540.23,0
37.42,32.695313,90.0,-39.0,4540.14,0
37.42,32.695313,90.0,-38.5,4540.425,0
37.42,32.695313,90.0,-38.0,4540.14,0
37.42,32.695313,90.0,-38.5,4540.705,0
37.42,31.640625,90.0,-38.5,4540.325,0
37.42,30.234375,90.0,-39.0,4540.52,0
37.42,32.695313,90.0,-38.5,4540.61,0
37.42,31.640625,90.0,-38.5,4540.57,0
37.42,31.640625,90.0,-38.5,4540.19,0
37.42,31.640625,90.0,-38.0,4540.23,0
37.42,31.640625,90.0,-38.5,4540.475,0
37.42,31.640625,90.0,-38.5,4540.19,0
37.42,31.640625,90.0,-38.5,4540.275,0
37.42,32.695313,90.0,-38.0,4540.425,0
37.42,31.640625,90.0,-38.5,4540.57,0
37.42,31.640625,90.0,-38.5,4540.57,0
37.42,30.234375,90.0,-38.5,4540.475,0
37.42,30.234375,90.0,-38.5,4540.09,0
37.42,30.234375,90.0,-38.5,4540.045,0
37.42,30.234375,90.0,-38.5,4540.275,0
37.42,31.640625,90.0,-38.0,4540.325,0
37.42,30.234375,90.0,-38.5,4540.99,0
37.42,30.234375,90.0,-38.5,4540.805,0
37.42,24.960938,90.0,-38.5,4540.275,0
37.42,26.367188,90.0,-38.0,4540.805,0
37.42,26.367188,90.0,-38.0,4540.275,0
37.42,24.960938,90.0,-38.5,4540.61,0
3.97,24.960938,90.0,-38.5,4545.055,0
3.97,24.960938,90.0,-38.5,4545.15,0
4.0,27.773438,90.0,-41.5,4545.425,0
4.0,24.960938,90.0,-42.0,4545.19,0
37.42,26.367188,90.0,-38.0,4540.19,0
37.42,26.367188,90.0,-38.0,4540.09,0
37.42,26.367188,90.0,-38.0,4540.045,0
37.42,24.960938,90.0,-38.5,4540.14,0
37.42,24.960938,90.0,-38.5,4540.09,0
37.42,26.367188,90.0,-38.5,4540.99,0
37.42,24.960938,90.0,-38.5,4540.61,0
4.0,26.367188,90.0,-44.0,4545.19,0
3.97,24.960938,90.0,-44.0,4545.19,0
37.42,27.773438,90.0,-38.0,4540.23,0
37.42,27.773438,90.0,-38.0,4540.045,0
37.42,26.367188,90.0,-38.0,4540.9,0
37.42,27.773438,90.0,-38.0,4540.475,0
3.94,29.179688,90.0,-51.5,4544.635,0
3.97,29.179688,90.0,-51.5,4544.865,0
3.97,29.179688,90.0,-43.5,4545.24,0
3.97,26.367188,90.0,-43.5,4545.15,0
4.0,47.109375,90.0,-44.0,4545.285,0
3.97,47.109375,90.0,-44.5,4545.24,0
3.97,47.109375,90.0,-44.5,4545.19,0
3.97,47.109375,90.0,-44.5,4545.375,0
3.97,30.234375,90.0,-46.0,4544.82,0
3.97,30.234375,90.0,-46.5,4544.955,0
37.42,30.234375,90.0,-38.5,4540.19,0
37.42,30.234375,90.0,-38.5,4540.475,0
37.42,30.234375,90.0,-38.5,4540.425,0
37.42,31.640625,90.0,-39.0,4539.995,0
3.97,31.640625,90.0,-43.5,4544.82,0
3.97,31.640625,90.0,-43.5,4544.955,0
37.42,31.640625,90.0,-38.5,4540.325,0
37.42,32.695313,90.0,-38.5,4540.57,0
37.42,31.640625,90.0,-38.5,4540.61,0
37.42,32.695313,90.0,-38.5,4540.475,0
37.42,31.640625,90.0,-39.0,4540.375,0
37.42,47.109375,90.0,-39.5,4540.19,0
37.42,32.695313,90.0,-39.0,4540.375,0
37.42,31.640625,90.0,-39.0,4540.275,0
37.42,32.695313,90.0,-38.5,4540.23,0
37.42,47.109375,90.0,-39.0,4540.325,0
3.52,166.992188,90.0,-68.5,1375.835,0
3.94,41.835938,90.0,-48.0,4545.1,0
4.0,49.921875,90.0,-46.0,4545.24,0
37.42,49.921875,90.0,-39.5,4540.52,0
37.42,49.921875,90.0,-39.5,4540.09,0
3.97,38.671875,90.0,-46.0,4545.15,0
3.97,38.671875,90.0,-46.0,4544.955,0
4.0,38.671875,90.0,-46.0,4545.19,0
3.97,39.726563,90.0,-46.0,4545.285,0
37.42,48.867188,90.0,-39.0,4540.425,0
37.42,48.867188,90.0,-39.0,4540.52,0
37.45,48.867188,90.0,-39.0,4540.805,0
37.42,48.867188,90.0,-39.0,4540.475,0
3.97,37.617188,90.0,-46.0,4544.955,0
3.97,37.617188,90.0,-46.0,4544.955,0
37.45,48.867188,90.0,-39.0,4540.19,0
37.63,48.867188,90.0,-39.5,4544.165,0
37.45,48.867188,90.0,-39.0,4540.66,0
37.45,49.921875,90.0,-39.0,4540.475,0
37.42,48.867188,90.0,-39.0,4540.325,0
37.45,48.867188,90.0,-39.0,4540.375,0
37.45,48.515625,90.0,-39.0,4540.57,0
37.42,48.867188,90.0,-39.0,4540.52,0
37.42,49.921875,90.0,-39.5,4540.375,0
37.42,48.867188,90.0,-39.0,4540.09,0
37.42,49.921875,90.0,-39.0,4540.14,0
37.42,49.921875,90.0,-39.0,4540.425,0
37.42,49.921875,90.0,-39.0,4540.09,0
37.42,49.921875,90.0,-39.0,4540.045,0
37.42,49.921875,90.0,-39.0,4540.275,0
37.42,49.921875,90.0,-39.0,4540.425,0
37.42,49.921875,90.0,-39.0,4540.57,0
37.42,49.921875,90.0,-39.0,4540.14,0
37.42,50.625,90.0,-39.5,4540.275,0
37.42,48.867188,90.0,-39.0,4540.475,0
37.42,50.625,90.0,-39.5,4540.19,0
37.42,49.921875,90.0,-39.0,4540.09,0
37.42,50.625,90.0,-39.0,4540.09,0
37.42,51.679688,90.0,-39.5,4540.19,0
37.42,51.679688,90.0,-39.5,4540.325,0
37.42,50.625,90.0,-39.0,4540.045,0
37.42,51.679688,90.0,-39.5,4540.275,0
37.42,51.679688,90.0,-39.5,4539.995,0
